"","m1","m2","sd1","sd2"
"1062",4,0,0.5,10
"1063",5,0,0.5,10
"1064",6,0,0.5,10
"1065",7,0,0.5,10
"1066",8,0,0.5,10
"1067",9,0,0.5,10
"1068",10,0,0.5,10
"1069",11,0,0.5,10
"1070",12,0,0.5,10
"1071",13,0,0.5,10
"1072",14,0,0.5,10
"1073",15,0,0.5,10
"1074",16,0,0.5,10
"1075",17,0,0.5,10
"1076",18,0,0.5,10
"1077",19,0,0.5,10
"1078",20,0,0.5,10
"1079",21,0,0.5,10
"1080",22,0,0.5,10
"1081",23,0,0.5,10
"1082",24,0,0.5,10
"1083",25,0,0.5,10
"1084",26,0,0.5,10
"1085",27,0,0.5,10
"1086",28,0,0.5,10
"1087",29,0,0.5,10
"1088",30,0,0.5,10
"1089",-1,1,0.5,10
"1090",0,1,0.5,10
"1091",1,1,0.5,10
"1092",2,1,0.5,10
"1093",3,1,0.5,10
"1094",4,1,0.5,10
"1095",5,1,0.5,10
"1096",6,1,0.5,10
"1097",7,1,0.5,10
"1098",8,1,0.5,10
"1099",9,1,0.5,10
"1100",10,1,0.5,10
"1101",11,1,0.5,10
"1102",12,1,0.5,10
"1103",13,1,0.5,10
"1104",14,1,0.5,10
"1105",15,1,0.5,10
"1106",16,1,0.5,10
"1107",17,1,0.5,10
"1108",18,1,0.5,10
"1109",19,1,0.5,10
"1110",20,1,0.5,10
"1111",21,1,0.5,10
"1112",22,1,0.5,10
"1113",23,1,0.5,10
"1114",24,1,0.5,10
"1115",25,1,0.5,10
"1116",26,1,0.5,10
"1117",27,1,0.5,10
"1118",28,1,0.5,10
"1119",29,1,0.5,10
"1120",30,1,0.5,10
"1121",-1,2,0.5,10
"1122",0,2,0.5,10
"1123",1,2,0.5,10
"1124",2,2,0.5,10
"1125",3,2,0.5,10
"1126",4,2,0.5,10
"1127",5,2,0.5,10
"1128",6,2,0.5,10
"1129",7,2,0.5,10
"1130",8,2,0.5,10
"1131",9,2,0.5,10
"1132",10,2,0.5,10
"1133",11,2,0.5,10
"1134",12,2,0.5,10
"1135",13,2,0.5,10
"1136",14,2,0.5,10
"1137",15,2,0.5,10
"1138",16,2,0.5,10
"1139",17,2,0.5,10
"1140",18,2,0.5,10
"1141",19,2,0.5,10
"1142",20,2,0.5,10
"1143",21,2,0.5,10
"1144",22,2,0.5,10
"1145",23,2,0.5,10
"1146",24,2,0.5,10
"1147",25,2,0.5,10
"1148",26,2,0.5,10
"1149",27,2,0.5,10
"1150",28,2,0.5,10
"1151",29,2,0.5,10
"1152",30,2,0.5,10
"1153",-1,3,0.5,10
"1154",0,3,0.5,10
"1155",1,3,0.5,10
"1156",2,3,0.5,10
"1157",3,3,0.5,10
"1158",4,3,0.5,10
"1159",5,3,0.5,10
"1160",6,3,0.5,10
"1161",7,3,0.5,10
"1162",8,3,0.5,10
"1163",9,3,0.5,10
"1164",10,3,0.5,10
"1165",11,3,0.5,10
"1166",12,3,0.5,10
"1167",13,3,0.5,10
"1168",14,3,0.5,10
"1169",15,3,0.5,10
"1170",16,3,0.5,10
"1171",17,3,0.5,10
"1172",18,3,0.5,10
"1173",19,3,0.5,10
"1174",20,3,0.5,10
"1175",21,3,0.5,10
"1176",22,3,0.5,10
"1177",23,3,0.5,10
"1178",24,3,0.5,10
"1179",25,3,0.5,10
"1180",26,3,0.5,10
"1181",27,3,0.5,10
"1182",28,3,0.5,10
"1183",29,3,0.5,10
"1184",30,3,0.5,10
"1185",-1,4,0.5,10
"1186",0,4,0.5,10
"1187",1,4,0.5,10
"1188",2,4,0.5,10
"1189",3,4,0.5,10
"1190",4,4,0.5,10
"1191",5,4,0.5,10
"1192",6,4,0.5,10
"1193",7,4,0.5,10
"1194",8,4,0.5,10
"1195",9,4,0.5,10
"1196",10,4,0.5,10
"1197",11,4,0.5,10
"1198",12,4,0.5,10
"1199",13,4,0.5,10
"1200",14,4,0.5,10
"1201",15,4,0.5,10
"1202",16,4,0.5,10
"1203",17,4,0.5,10
"1204",18,4,0.5,10
"1205",19,4,0.5,10
"1206",20,4,0.5,10
"1207",21,4,0.5,10
"1208",22,4,0.5,10
"1209",23,4,0.5,10
"1210",24,4,0.5,10
"1211",25,4,0.5,10
"1212",26,4,0.5,10
"1213",27,4,0.5,10
"1214",28,4,0.5,10
"1215",29,4,0.5,10
"1216",30,4,0.5,10
"1217",-1,5,0.5,10
"1218",0,5,0.5,10
"1219",1,5,0.5,10
"1220",2,5,0.5,10
"1221",3,5,0.5,10
"1222",4,5,0.5,10
"1223",5,5,0.5,10
"1224",6,5,0.5,10
"1225",7,5,0.5,10
"1226",8,5,0.5,10
"1227",9,5,0.5,10
"1228",10,5,0.5,10
"1229",11,5,0.5,10
"1230",12,5,0.5,10
"1231",13,5,0.5,10
"1232",14,5,0.5,10
"1233",15,5,0.5,10
"1234",16,5,0.5,10
"1235",17,5,0.5,10
"1236",18,5,0.5,10
"1237",19,5,0.5,10
"1238",20,5,0.5,10
"1239",21,5,0.5,10
"1240",22,5,0.5,10
"1241",23,5,0.5,10
"1242",24,5,0.5,10
"1243",25,5,0.5,10
"1244",26,5,0.5,10
"1245",27,5,0.5,10
"1246",28,5,0.5,10
"1247",29,5,0.5,10
"1248",30,5,0.5,10
"1249",-1,6,0.5,10
"1250",0,6,0.5,10
"1251",1,6,0.5,10
"1252",2,6,0.5,10
"1253",3,6,0.5,10
"1254",4,6,0.5,10
"1255",5,6,0.5,10
"1256",6,6,0.5,10
"1257",7,6,0.5,10
"1258",8,6,0.5,10
"1259",9,6,0.5,10
"1260",10,6,0.5,10
"1261",11,6,0.5,10
"1262",12,6,0.5,10
"1263",13,6,0.5,10
"1264",14,6,0.5,10
"1265",15,6,0.5,10
"1266",16,6,0.5,10
"1267",17,6,0.5,10
"1268",18,6,0.5,10
"1269",19,6,0.5,10
"1270",20,6,0.5,10
"1271",21,6,0.5,10
"1272",22,6,0.5,10
"1273",23,6,0.5,10
"1274",24,6,0.5,10
"1275",25,6,0.5,10
"1276",26,6,0.5,10
"1277",27,6,0.5,10
"1278",28,6,0.5,10
"1279",29,6,0.5,10
"1280",30,6,0.5,10
"1281",-1,7,0.5,10
"1282",0,7,0.5,10
"1283",1,7,0.5,10
"1284",2,7,0.5,10
"1285",3,7,0.5,10
"1286",4,7,0.5,10
"1287",5,7,0.5,10
"1288",6,7,0.5,10
"1289",7,7,0.5,10
"1290",8,7,0.5,10
"1291",9,7,0.5,10
"1292",10,7,0.5,10
"1293",11,7,0.5,10
"1294",12,7,0.5,10
"1295",13,7,0.5,10
"1296",14,7,0.5,10
"1297",15,7,0.5,10
"1298",16,7,0.5,10
"1299",17,7,0.5,10
"1300",18,7,0.5,10
"1301",19,7,0.5,10
"1302",20,7,0.5,10
"1303",21,7,0.5,10
"1304",22,7,0.5,10
"1305",23,7,0.5,10
"1306",24,7,0.5,10
"1307",25,7,0.5,10
"1308",26,7,0.5,10
"1309",27,7,0.5,10
"1310",28,7,0.5,10
"1311",29,7,0.5,10
"1312",30,7,0.5,10
"1313",-1,8,0.5,10
"1314",0,8,0.5,10
"1315",1,8,0.5,10
"1316",2,8,0.5,10
"1317",3,8,0.5,10
"1318",4,8,0.5,10
"1319",5,8,0.5,10
"1320",6,8,0.5,10
"1321",7,8,0.5,10
"1322",8,8,0.5,10
"1323",9,8,0.5,10
"1324",10,8,0.5,10
"1325",11,8,0.5,10
"1326",12,8,0.5,10
"1327",13,8,0.5,10
"1328",14,8,0.5,10
"1329",15,8,0.5,10
"1330",16,8,0.5,10
"1331",17,8,0.5,10
"1332",18,8,0.5,10
"1333",19,8,0.5,10
"1334",20,8,0.5,10
"1335",21,8,0.5,10
"1336",22,8,0.5,10
"1337",23,8,0.5,10
"1338",24,8,0.5,10
"1339",25,8,0.5,10
"1340",26,8,0.5,10
"1341",27,8,0.5,10
"1342",28,8,0.5,10
"1343",29,8,0.5,10
"1344",30,8,0.5,10
"1345",-1,9,0.5,10
"1346",0,9,0.5,10
"1347",1,9,0.5,10
"1348",2,9,0.5,10
"1349",3,9,0.5,10
"1350",4,9,0.5,10
"1351",5,9,0.5,10
"1352",6,9,0.5,10
"1353",7,9,0.5,10
"1354",8,9,0.5,10
"1355",9,9,0.5,10
"1356",10,9,0.5,10
"1357",11,9,0.5,10
"1358",12,9,0.5,10
"1359",13,9,0.5,10
"1360",14,9,0.5,10
"1361",15,9,0.5,10
"1362",16,9,0.5,10
"1363",17,9,0.5,10
"1364",18,9,0.5,10
"1365",19,9,0.5,10
"1366",20,9,0.5,10
"1367",21,9,0.5,10
"1368",22,9,0.5,10
"1369",23,9,0.5,10
"1370",24,9,0.5,10
"1371",25,9,0.5,10
"1372",26,9,0.5,10
"1373",27,9,0.5,10
"1374",28,9,0.5,10
"1375",29,9,0.5,10
"1376",30,9,0.5,10
"1377",-1,10,0.5,10
"1378",0,10,0.5,10
"1379",1,10,0.5,10
"1380",2,10,0.5,10
"1381",3,10,0.5,10
"1382",4,10,0.5,10
"1383",5,10,0.5,10
"1384",6,10,0.5,10
"1385",7,10,0.5,10
"1386",8,10,0.5,10
"1387",9,10,0.5,10
"1388",10,10,0.5,10
"1389",11,10,0.5,10
"1390",12,10,0.5,10
"1391",13,10,0.5,10
"1392",14,10,0.5,10
"1393",15,10,0.5,10
"1394",16,10,0.5,10
"1395",17,10,0.5,10
"1396",18,10,0.5,10
"1397",19,10,0.5,10
"1398",20,10,0.5,10
"1399",21,10,0.5,10
"1400",22,10,0.5,10
"1401",23,10,0.5,10
"1402",24,10,0.5,10
"1403",25,10,0.5,10
"1404",26,10,0.5,10
"1405",27,10,0.5,10
"1406",28,10,0.5,10
"1407",29,10,0.5,10
"1408",30,10,0.5,10
"1409",-1,11,0.5,10
"1410",0,11,0.5,10
"1411",1,11,0.5,10
"1412",2,11,0.5,10
"1413",3,11,0.5,10
"1414",4,11,0.5,10
"1415",5,11,0.5,10
"1416",6,11,0.5,10
"1417",7,11,0.5,10
"1418",8,11,0.5,10
"1419",9,11,0.5,10
"1420",10,11,0.5,10
"1421",11,11,0.5,10
"1422",12,11,0.5,10
"1423",13,11,0.5,10
"1424",14,11,0.5,10
"1425",15,11,0.5,10
"1426",16,11,0.5,10
"1427",17,11,0.5,10
"1428",18,11,0.5,10
"1429",19,11,0.5,10
"1430",20,11,0.5,10
"1431",21,11,0.5,10
"1432",22,11,0.5,10
"1433",23,11,0.5,10
"1434",24,11,0.5,10
"1435",25,11,0.5,10
"1436",26,11,0.5,10
"1437",27,11,0.5,10
"1438",28,11,0.5,10
"1439",29,11,0.5,10
"1440",30,11,0.5,10
"1441",-1,12,0.5,10
"1442",0,12,0.5,10
"1443",1,12,0.5,10
"1444",2,12,0.5,10
"1445",3,12,0.5,10
"1446",4,12,0.5,10
"1447",5,12,0.5,10
"1448",6,12,0.5,10
"1449",7,12,0.5,10
"1450",8,12,0.5,10
"1451",9,12,0.5,10
"1452",10,12,0.5,10
"1453",11,12,0.5,10
"1454",12,12,0.5,10
"1455",13,12,0.5,10
"1456",14,12,0.5,10
"1457",15,12,0.5,10
"1458",16,12,0.5,10
"1459",17,12,0.5,10
"1460",18,12,0.5,10
"1461",19,12,0.5,10
"1462",20,12,0.5,10
"1463",21,12,0.5,10
"1464",22,12,0.5,10
"1465",23,12,0.5,10
"1466",24,12,0.5,10
"1467",25,12,0.5,10
"1468",26,12,0.5,10
"1469",27,12,0.5,10
"1470",28,12,0.5,10
"1471",29,12,0.5,10
"1472",30,12,0.5,10
"1473",-1,13,0.5,10
"1474",0,13,0.5,10
"1475",1,13,0.5,10
"1476",2,13,0.5,10
"1477",3,13,0.5,10
"1478",4,13,0.5,10
"1479",5,13,0.5,10
"1480",6,13,0.5,10
"1481",7,13,0.5,10
"1482",8,13,0.5,10
"1483",9,13,0.5,10
"1484",10,13,0.5,10
"1485",11,13,0.5,10
"1486",12,13,0.5,10
"1487",13,13,0.5,10
"1488",14,13,0.5,10
"1489",15,13,0.5,10
"1490",16,13,0.5,10
"1491",17,13,0.5,10
"1492",18,13,0.5,10
"1493",19,13,0.5,10
"1494",20,13,0.5,10
"1495",21,13,0.5,10
"1496",22,13,0.5,10
"1497",23,13,0.5,10
"1498",24,13,0.5,10
"1499",25,13,0.5,10
"1500",26,13,0.5,10
"1501",27,13,0.5,10
"1502",28,13,0.5,10
"1503",29,13,0.5,10
"1504",30,13,0.5,10
"1505",-1,14,0.5,10
"1506",0,14,0.5,10
"1507",1,14,0.5,10
"1508",2,14,0.5,10
"1509",3,14,0.5,10
"1510",4,14,0.5,10
"1511",5,14,0.5,10
"1512",6,14,0.5,10
"1513",7,14,0.5,10
"1514",8,14,0.5,10
"1515",9,14,0.5,10
"1516",10,14,0.5,10
"1517",11,14,0.5,10
"1518",12,14,0.5,10
"1519",13,14,0.5,10
"1520",14,14,0.5,10
"1521",15,14,0.5,10
"1522",16,14,0.5,10
"1523",17,14,0.5,10
"1524",18,14,0.5,10
"1525",19,14,0.5,10
"1526",20,14,0.5,10
"1527",21,14,0.5,10
"1528",22,14,0.5,10
"1529",23,14,0.5,10
"1530",24,14,0.5,10
"1531",25,14,0.5,10
"1532",26,14,0.5,10
"1533",27,14,0.5,10
"1534",28,14,0.5,10
"1535",29,14,0.5,10
"1536",30,14,0.5,10
"1537",-1,15,0.5,10
"1538",0,15,0.5,10
"1539",1,15,0.5,10
"1540",2,15,0.5,10
"1541",3,15,0.5,10
"1542",4,15,0.5,10
"1543",5,15,0.5,10
"1544",6,15,0.5,10
"1545",7,15,0.5,10
"1546",8,15,0.5,10
"1547",9,15,0.5,10
"1548",10,15,0.5,10
"1549",11,15,0.5,10
"1550",12,15,0.5,10
"1551",13,15,0.5,10
"1552",14,15,0.5,10
"1553",15,15,0.5,10
"1554",16,15,0.5,10
"1555",17,15,0.5,10
"1556",18,15,0.5,10
"1557",19,15,0.5,10
"1558",20,15,0.5,10
"1559",21,15,0.5,10
"1560",22,15,0.5,10
"1561",23,15,0.5,10
"1562",24,15,0.5,10
"1563",25,15,0.5,10
"1564",26,15,0.5,10
"1565",27,15,0.5,10
"1566",28,15,0.5,10
"1567",29,15,0.5,10
"1568",30,15,0.5,10
"1569",-1,16,0.5,10
"1570",0,16,0.5,10
"1571",1,16,0.5,10
"1572",2,16,0.5,10
"1573",3,16,0.5,10
"1574",4,16,0.5,10
"1575",5,16,0.5,10
"1576",6,16,0.5,10
"1577",7,16,0.5,10
"1578",8,16,0.5,10
"1579",9,16,0.5,10
"1580",10,16,0.5,10
"1581",11,16,0.5,10
"1582",12,16,0.5,10
"1583",13,16,0.5,10
"1584",14,16,0.5,10
"1585",15,16,0.5,10
"1586",16,16,0.5,10
"1587",17,16,0.5,10
"1588",18,16,0.5,10
"1589",19,16,0.5,10
"1590",20,16,0.5,10
"1591",21,16,0.5,10
"1592",22,16,0.5,10
"1593",23,16,0.5,10
"1594",24,16,0.5,10
"1595",25,16,0.5,10
"1596",26,16,0.5,10
"1597",27,16,0.5,10
"1598",28,16,0.5,10
"1599",29,16,0.5,10
"1600",30,16,0.5,10
"1601",-1,17,0.5,10
"1602",0,17,0.5,10
"1603",1,17,0.5,10
"1604",2,17,0.5,10
"1605",3,17,0.5,10
"1606",4,17,0.5,10
"1607",5,17,0.5,10
"1608",6,17,0.5,10
"1609",7,17,0.5,10
"1610",8,17,0.5,10
"1611",9,17,0.5,10
"1612",10,17,0.5,10
"1613",11,17,0.5,10
"1614",12,17,0.5,10
"1615",13,17,0.5,10
"1616",14,17,0.5,10
"1617",15,17,0.5,10
"1618",16,17,0.5,10
"1619",17,17,0.5,10
"1620",18,17,0.5,10
"1621",19,17,0.5,10
"1622",20,17,0.5,10
"1623",21,17,0.5,10
"1624",22,17,0.5,10
"1625",23,17,0.5,10
"1626",24,17,0.5,10
"1627",25,17,0.5,10
"1628",26,17,0.5,10
"1629",27,17,0.5,10
"1630",28,17,0.5,10
"1631",29,17,0.5,10
"1632",30,17,0.5,10
"1633",-1,18,0.5,10
"1634",0,18,0.5,10
"1635",1,18,0.5,10
"1636",2,18,0.5,10
"1637",3,18,0.5,10
"1638",4,18,0.5,10
"1639",5,18,0.5,10
"1640",6,18,0.5,10
"1641",7,18,0.5,10
"1642",8,18,0.5,10
"1643",9,18,0.5,10
"1644",10,18,0.5,10
"1645",11,18,0.5,10
"1646",12,18,0.5,10
"1647",13,18,0.5,10
"1648",14,18,0.5,10
"1649",15,18,0.5,10
"1650",16,18,0.5,10
"1651",17,18,0.5,10
"1652",18,18,0.5,10
"1653",19,18,0.5,10
"1654",20,18,0.5,10
"1655",21,18,0.5,10
"1656",22,18,0.5,10
"1657",23,18,0.5,10
"1658",24,18,0.5,10
"1659",25,18,0.5,10
"1660",26,18,0.5,10
"1661",27,18,0.5,10
"1662",28,18,0.5,10
"1663",29,18,0.5,10
"1664",30,18,0.5,10
"1665",-1,19,0.5,10
"1666",0,19,0.5,10
"1667",1,19,0.5,10
"1668",2,19,0.5,10
"1669",3,19,0.5,10
"1670",4,19,0.5,10
"1671",5,19,0.5,10
"1672",6,19,0.5,10
"1673",7,19,0.5,10
"1674",8,19,0.5,10
"1675",9,19,0.5,10
"1676",10,19,0.5,10
"1677",11,19,0.5,10
"1678",12,19,0.5,10
"1679",13,19,0.5,10
"1680",14,19,0.5,10
"1681",15,19,0.5,10
"1682",16,19,0.5,10
"1683",17,19,0.5,10
"1684",18,19,0.5,10
"1685",19,19,0.5,10
"1686",20,19,0.5,10
"1687",21,19,0.5,10
"1688",22,19,0.5,10
"1689",23,19,0.5,10
"1690",24,19,0.5,10
"1691",25,19,0.5,10
"1692",26,19,0.5,10
"1693",27,19,0.5,10
"1694",28,19,0.5,10
"1695",29,19,0.5,10
"1696",30,19,0.5,10
"1697",-1,20,0.5,10
"1698",0,20,0.5,10
"1699",1,20,0.5,10
"1700",2,20,0.5,10
"1701",3,20,0.5,10
"1702",4,20,0.5,10
"1703",5,20,0.5,10
"1704",6,20,0.5,10
"1705",7,20,0.5,10
"1706",8,20,0.5,10
"1707",9,20,0.5,10
"1708",10,20,0.5,10
"1709",11,20,0.5,10
"1710",12,20,0.5,10
"1711",13,20,0.5,10
"1712",14,20,0.5,10
"1713",15,20,0.5,10
"1714",16,20,0.5,10
"1715",17,20,0.5,10
"1716",18,20,0.5,10
"1717",19,20,0.5,10
"1718",20,20,0.5,10
"1719",21,20,0.5,10
"1720",22,20,0.5,10
"1721",23,20,0.5,10
"1722",24,20,0.5,10
"1723",25,20,0.5,10
"1724",26,20,0.5,10
"1725",27,20,0.5,10
"1726",28,20,0.5,10
"1727",29,20,0.5,10
"1728",30,20,0.5,10
"1729",-1,21,0.5,10
"1730",0,21,0.5,10
"1731",1,21,0.5,10
"1732",2,21,0.5,10
"1733",3,21,0.5,10
"1734",4,21,0.5,10
"1735",5,21,0.5,10
"1736",6,21,0.5,10
"1737",7,21,0.5,10
"1738",8,21,0.5,10
"1739",9,21,0.5,10
"1740",10,21,0.5,10
"1741",11,21,0.5,10
"1742",12,21,0.5,10
"1743",13,21,0.5,10
"1744",14,21,0.5,10
"1745",15,21,0.5,10
"1746",16,21,0.5,10
"1747",17,21,0.5,10
"1748",18,21,0.5,10
"1749",19,21,0.5,10
"1750",20,21,0.5,10
"1751",21,21,0.5,10
"1752",22,21,0.5,10
"1753",23,21,0.5,10
"1754",24,21,0.5,10
"1755",25,21,0.5,10
"1756",26,21,0.5,10
"1757",27,21,0.5,10
"1758",28,21,0.5,10
"1759",29,21,0.5,10
"1760",30,21,0.5,10
"1761",-1,22,0.5,10
"1762",0,22,0.5,10
"1763",1,22,0.5,10
"1764",2,22,0.5,10
"1765",3,22,0.5,10
"1766",4,22,0.5,10
"1767",5,22,0.5,10
"1768",6,22,0.5,10
"1769",7,22,0.5,10
"1770",8,22,0.5,10
"1771",9,22,0.5,10
"1772",10,22,0.5,10
"1773",11,22,0.5,10
"1774",12,22,0.5,10
"1775",13,22,0.5,10
"1776",14,22,0.5,10
"1777",15,22,0.5,10
"1778",16,22,0.5,10
"1779",17,22,0.5,10
"1780",18,22,0.5,10
"1781",19,22,0.5,10
"1782",20,22,0.5,10
"1783",21,22,0.5,10
"1784",22,22,0.5,10
"1785",23,22,0.5,10
"1786",24,22,0.5,10
"1787",25,22,0.5,10
"1788",26,22,0.5,10
"1789",27,22,0.5,10
"1790",28,22,0.5,10
"1791",29,22,0.5,10
"1792",30,22,0.5,10
"1793",-1,23,0.5,10
"1794",0,23,0.5,10
"1795",1,23,0.5,10
"1796",2,23,0.5,10
"1797",3,23,0.5,10
"1798",4,23,0.5,10
"1799",5,23,0.5,10
"1800",6,23,0.5,10
"1801",7,23,0.5,10
"1802",8,23,0.5,10
"1803",9,23,0.5,10
"1804",10,23,0.5,10
"1805",11,23,0.5,10
"1806",12,23,0.5,10
"1807",13,23,0.5,10
"1808",14,23,0.5,10
"1809",15,23,0.5,10
"1810",16,23,0.5,10
"1811",17,23,0.5,10
"1812",18,23,0.5,10
"1813",19,23,0.5,10
"1814",20,23,0.5,10
"1815",21,23,0.5,10
"1816",22,23,0.5,10
"1817",23,23,0.5,10
"1818",24,23,0.5,10
"1819",25,23,0.5,10
"1820",26,23,0.5,10
"1821",27,23,0.5,10
"1822",28,23,0.5,10
"1823",29,23,0.5,10
"1824",30,23,0.5,10
"1825",-1,24,0.5,10
"1826",0,24,0.5,10
"1827",1,24,0.5,10
"1828",2,24,0.5,10
"1829",3,24,0.5,10
"1830",4,24,0.5,10
"1831",5,24,0.5,10
"1832",6,24,0.5,10
"1833",7,24,0.5,10
"1834",8,24,0.5,10
"1835",9,24,0.5,10
"1836",10,24,0.5,10
"1837",11,24,0.5,10
"1838",12,24,0.5,10
"1839",13,24,0.5,10
"1840",14,24,0.5,10
"1841",15,24,0.5,10
"1842",16,24,0.5,10
"1843",17,24,0.5,10
"1844",18,24,0.5,10
"1845",19,24,0.5,10
"1846",20,24,0.5,10
"1847",21,24,0.5,10
"1848",22,24,0.5,10
"1849",23,24,0.5,10
"1850",24,24,0.5,10
"1851",25,24,0.5,10
"1852",26,24,0.5,10
"1853",27,24,0.5,10
"1854",28,24,0.5,10
"1855",29,24,0.5,10
"1856",30,24,0.5,10
"1857",-1,25,0.5,10
"1858",0,25,0.5,10
"1859",1,25,0.5,10
"1860",2,25,0.5,10
"1861",3,25,0.5,10
"1862",4,25,0.5,10
"1863",5,25,0.5,10
"1864",6,25,0.5,10
"1865",7,25,0.5,10
"1866",8,25,0.5,10
"1867",9,25,0.5,10
"1868",10,25,0.5,10
"1869",11,25,0.5,10
"1870",12,25,0.5,10
"1871",13,25,0.5,10
"1872",14,25,0.5,10
"1873",15,25,0.5,10
"1874",16,25,0.5,10
"1875",17,25,0.5,10
"1876",18,25,0.5,10
"1877",19,25,0.5,10
"1878",20,25,0.5,10
"1879",21,25,0.5,10
"1880",22,25,0.5,10
"1881",23,25,0.5,10
"1882",24,25,0.5,10
"1883",25,25,0.5,10
"1884",26,25,0.5,10
"1885",27,25,0.5,10
"1886",28,25,0.5,10
"1887",29,25,0.5,10
"1888",30,25,0.5,10
"1889",-1,26,0.5,10
"1890",0,26,0.5,10
"1891",1,26,0.5,10
"1892",2,26,0.5,10
"1893",3,26,0.5,10
"1894",4,26,0.5,10
"1895",5,26,0.5,10
"1896",6,26,0.5,10
"1897",7,26,0.5,10
"1898",8,26,0.5,10
"1899",9,26,0.5,10
"1900",10,26,0.5,10
"1901",11,26,0.5,10
"1902",12,26,0.5,10
"1903",13,26,0.5,10
"1904",14,26,0.5,10
"1905",15,26,0.5,10
"1906",16,26,0.5,10
"1907",17,26,0.5,10
"1908",18,26,0.5,10
"1909",19,26,0.5,10
"1910",20,26,0.5,10
"1911",21,26,0.5,10
"1912",22,26,0.5,10
"1913",23,26,0.5,10
"1914",24,26,0.5,10
"1915",25,26,0.5,10
"1916",26,26,0.5,10
"1917",27,26,0.5,10
"1918",28,26,0.5,10
"1919",29,26,0.5,10
"1920",30,26,0.5,10
"1921",-1,27,0.5,10
"1922",0,27,0.5,10
"1923",1,27,0.5,10
"1924",2,27,0.5,10
"1925",3,27,0.5,10
"1926",4,27,0.5,10
"1927",5,27,0.5,10
"1928",6,27,0.5,10
"1929",7,27,0.5,10
"1930",8,27,0.5,10
"1931",9,27,0.5,10
"1932",10,27,0.5,10
"1933",11,27,0.5,10
"1934",12,27,0.5,10
"1935",13,27,0.5,10
"1936",14,27,0.5,10
"1937",15,27,0.5,10
"1938",16,27,0.5,10
"1939",17,27,0.5,10
"1940",18,27,0.5,10
"1941",19,27,0.5,10
"1942",20,27,0.5,10
"1943",21,27,0.5,10
"1944",22,27,0.5,10
"1945",23,27,0.5,10
"1946",24,27,0.5,10
"1947",25,27,0.5,10
"1948",26,27,0.5,10
"1949",27,27,0.5,10
"1950",28,27,0.5,10
"1951",29,27,0.5,10
"1952",30,27,0.5,10
"1953",-1,28,0.5,10
"1954",0,28,0.5,10
"1955",1,28,0.5,10
"1956",2,28,0.5,10
"1957",3,28,0.5,10
"1958",4,28,0.5,10
"1959",5,28,0.5,10
"1960",6,28,0.5,10
"1961",7,28,0.5,10
"1962",8,28,0.5,10
"1963",9,28,0.5,10
"1964",10,28,0.5,10
"1965",11,28,0.5,10
"1966",12,28,0.5,10
"1967",13,28,0.5,10
"1968",14,28,0.5,10
"1969",15,28,0.5,10
"1970",16,28,0.5,10
"1971",17,28,0.5,10
"1972",18,28,0.5,10
"1973",19,28,0.5,10
"1974",20,28,0.5,10
"1975",21,28,0.5,10
"1976",22,28,0.5,10
"1977",23,28,0.5,10
"1978",24,28,0.5,10
"1979",25,28,0.5,10
"1980",26,28,0.5,10
"1981",27,28,0.5,10
"1982",28,28,0.5,10
"1983",29,28,0.5,10
"1984",30,28,0.5,10
"1985",-1,29,0.5,10
"1986",0,29,0.5,10
"1987",1,29,0.5,10
"1988",2,29,0.5,10
"1989",3,29,0.5,10
"1990",4,29,0.5,10
"1991",5,29,0.5,10
"1992",6,29,0.5,10
"1993",7,29,0.5,10
"1994",8,29,0.5,10
"1995",9,29,0.5,10
"1996",10,29,0.5,10
"1997",11,29,0.5,10
"1998",12,29,0.5,10
"1999",13,29,0.5,10
"2000",14,29,0.5,10
"2001",15,29,0.5,10
"2002",16,29,0.5,10
"2003",17,29,0.5,10
"2004",18,29,0.5,10
"2005",19,29,0.5,10
"2006",20,29,0.5,10
"2007",21,29,0.5,10
"2008",22,29,0.5,10
"2009",23,29,0.5,10
"2010",24,29,0.5,10
"2011",25,29,0.5,10
"2012",26,29,0.5,10
"2013",27,29,0.5,10
"2014",28,29,0.5,10
"2015",29,29,0.5,10
"2016",30,29,0.5,10
"2017",-1,30,0.5,10
"2018",0,30,0.5,10
"2019",1,30,0.5,10
"2020",2,30,0.5,10
"2021",3,30,0.5,10
"2022",4,30,0.5,10
"2023",5,30,0.5,10
"2024",6,30,0.5,10
"2025",7,30,0.5,10
"2026",8,30,0.5,10
"2027",9,30,0.5,10
"2028",10,30,0.5,10
"2029",11,30,0.5,10
"2030",12,30,0.5,10
"2031",13,30,0.5,10
"2032",14,30,0.5,10
"2033",15,30,0.5,10
"2034",16,30,0.5,10
"2035",17,30,0.5,10
"2036",18,30,0.5,10
"2037",19,30,0.5,10
"2038",20,30,0.5,10
"2039",21,30,0.5,10
"2040",22,30,0.5,10
"2041",23,30,0.5,10
"2042",24,30,0.5,10
"2043",25,30,0.5,10
"2044",26,30,0.5,10
"2045",27,30,0.5,10
"2046",28,30,0.5,10
"2047",29,30,0.5,10
"2048",30,30,0.5,10
"2049",-1,-1,5,10
"2050",0,-1,5,10
"2051",1,-1,5,10
"2052",2,-1,5,10
"2053",3,-1,5,10
"2054",4,-1,5,10
"2055",5,-1,5,10
"2056",6,-1,5,10
"2057",7,-1,5,10
"2058",8,-1,5,10
