"","m1","m2","sd1","sd2"
"3596",-1,3,4.8,-1
"3597",1,3,4.8,-1
"3598",-1,6,4.8,-1
"3599",1,6,4.8,-1
"3600",3,6,4.8,-1
"3601",-1,1,5,-1
"3602",-1,3,5,-1
"3603",1,3,5,-1
"3604",-1,6,5,-1
"3605",1,6,5,-1
"3606",3,6,5,-1
"3607",-1,1,5.2,-1
"3608",-1,3,5.2,-1
"3609",1,3,5.2,-1
"3610",-1,6,5.2,-1
"3611",1,6,5.2,-1
"3612",3,6,5.2,-1
"3613",-1,1,5.4,-1
"3614",-1,3,5.4,-1
"3615",1,3,5.4,-1
"3616",-1,6,5.4,-1
"3617",1,6,5.4,-1
"3618",3,6,5.4,-1
"3619",-1,1,5.6,-1
"3620",-1,3,5.6,-1
"3621",1,3,5.6,-1
"3622",-1,6,5.6,-1
"3623",1,6,5.6,-1
"3624",3,6,5.6,-1
"3625",-1,1,5.8,-1
"3626",-1,3,5.8,-1
"3627",1,3,5.8,-1
"3628",-1,6,5.8,-1
"3629",1,6,5.8,-1
"3630",3,6,5.8,-1
"3631",-1,1,6,-1
"3632",-1,3,6,-1
"3633",1,3,6,-1
"3634",-1,6,6,-1
"3635",1,6,6,-1
"3636",3,6,6,-1
"3637",-1,1,6.2,-1
"3638",-1,3,6.2,-1
"3639",1,3,6.2,-1
"3640",-1,6,6.2,-1
"3641",1,6,6.2,-1
"3642",3,6,6.2,-1
"3643",-1,1,6.4,-1
"3644",-1,3,6.4,-1
"3645",1,3,6.4,-1
"3646",-1,6,6.4,-1
"3647",1,6,6.4,-1
"3648",3,6,6.4,-1
"3649",-1,1,6.6,-1
"3650",-1,3,6.6,-1
"3651",1,3,6.6,-1
"3652",-1,6,6.6,-1
"3653",1,6,6.6,-1
"3654",3,6,6.6,-1
"3655",-1,1,6.8,-1
"3656",-1,3,6.8,-1
"3657",1,3,6.8,-1
"3658",-1,6,6.8,-1
"3659",1,6,6.8,-1
"3660",3,6,6.8,-1
"3661",-1,1,7,-1
"3662",-1,3,7,-1
"3663",1,3,7,-1
"3664",-1,6,7,-1
"3665",1,6,7,-1
"3666",3,6,7,-1
"3667",-1,1,7.2,-1
"3668",-1,3,7.2,-1
"3669",1,3,7.2,-1
"3670",-1,6,7.2,-1
"3671",1,6,7.2,-1
"3672",3,6,7.2,-1
"3673",-1,1,7.4,-1
"3674",-1,3,7.4,-1
"3675",1,3,7.4,-1
"3676",-1,6,7.4,-1
"3677",1,6,7.4,-1
"3678",3,6,7.4,-1
"3679",-1,1,7.6,-1
"3680",-1,3,7.6,-1
"3681",1,3,7.6,-1
"3682",-1,6,7.6,-1
"3683",1,6,7.6,-1
"3684",3,6,7.6,-1
"3685",-1,1,7.8,-1
"3686",-1,3,7.8,-1
"3687",1,3,7.8,-1
"3688",-1,6,7.8,-1
"3689",1,6,7.8,-1
"3690",3,6,7.8,-1
"3691",-1,1,8,-1
"3692",-1,3,8,-1
"3693",1,3,8,-1
"3694",-1,6,8,-1
"3695",1,6,8,-1
"3696",3,6,8,-1
"3697",-1,1,-3,-0.8
"3698",-1,3,-3,-0.8
"3699",1,3,-3,-0.8
"3700",-1,6,-3,-0.8
"3701",1,6,-3,-0.8
"3702",3,6,-3,-0.8
"3703",-1,1,-2.8,-0.8
"3704",-1,3,-2.8,-0.8
"3705",1,3,-2.8,-0.8
"3706",-1,6,-2.8,-0.8
"3707",1,6,-2.8,-0.8
"3708",3,6,-2.8,-0.8
"3709",-1,1,-2.6,-0.8
"3710",-1,3,-2.6,-0.8
"3711",1,3,-2.6,-0.8
"3712",-1,6,-2.6,-0.8
"3713",1,6,-2.6,-0.8
"3714",3,6,-2.6,-0.8
"3715",-1,1,-2.4,-0.8
"3716",-1,3,-2.4,-0.8
"3717",1,3,-2.4,-0.8
"3718",-1,6,-2.4,-0.8
"3719",1,6,-2.4,-0.8
"3720",3,6,-2.4,-0.8
"3721",-1,1,-2.2,-0.8
"3722",-1,3,-2.2,-0.8
"3723",1,3,-2.2,-0.8
"3724",-1,6,-2.2,-0.8
"3725",1,6,-2.2,-0.8
"3726",3,6,-2.2,-0.8
"3727",-1,1,-2,-0.8
"3728",-1,3,-2,-0.8
"3729",1,3,-2,-0.8
"3730",-1,6,-2,-0.8
"3731",1,6,-2,-0.8
"3732",3,6,-2,-0.8
"3733",-1,1,-1.8,-0.8
"3734",-1,3,-1.8,-0.8
"3735",1,3,-1.8,-0.8
"3736",-1,6,-1.8,-0.8
"3737",1,6,-1.8,-0.8
"3738",3,6,-1.8,-0.8
"3739",-1,1,-1.6,-0.8
"3740",-1,3,-1.6,-0.8
"3741",1,3,-1.6,-0.8
"3742",-1,6,-1.6,-0.8
"3743",1,6,-1.6,-0.8
"3744",3,6,-1.6,-0.8
"3745",-1,1,-1.4,-0.8
"3746",-1,3,-1.4,-0.8
"3747",1,3,-1.4,-0.8
"3748",-1,6,-1.4,-0.8
"3749",1,6,-1.4,-0.8
"3750",3,6,-1.4,-0.8
"3751",-1,1,-1.2,-0.8
"3752",-1,3,-1.2,-0.8
"3753",1,3,-1.2,-0.8
"3754",-1,6,-1.2,-0.8
"3755",1,6,-1.2,-0.8
"3756",3,6,-1.2,-0.8
"3757",-1,1,-1,-0.8
"3758",-1,3,-1,-0.8
"3759",1,3,-1,-0.8
"3760",-1,6,-1,-0.8
"3761",1,6,-1,-0.8
"3762",3,6,-1,-0.8
"3763",-1,1,-0.8,-0.8
"3764",-1,3,-0.8,-0.8
"3765",1,3,-0.8,-0.8
"3766",-1,6,-0.8,-0.8
"3767",1,6,-0.8,-0.8
"3768",3,6,-0.8,-0.8
"3769",-1,1,-0.6,-0.8
"3770",-1,3,-0.6,-0.8
"3771",1,3,-0.6,-0.8
"3772",-1,6,-0.6,-0.8
"3773",1,6,-0.6,-0.8
"3774",3,6,-0.6,-0.8
"3775",-1,1,-0.4,-0.8
"3776",-1,3,-0.4,-0.8
"3777",1,3,-0.4,-0.8
"3778",-1,6,-0.4,-0.8
"3779",1,6,-0.4,-0.8
"3780",3,6,-0.4,-0.8
"3781",-1,1,-0.2,-0.8
"3782",-1,3,-0.2,-0.8
"3783",1,3,-0.2,-0.8
"3784",-1,6,-0.2,-0.8
"3785",1,6,-0.2,-0.8
"3786",3,6,-0.2,-0.8
"3787",-1,1,0,-0.8
"3788",-1,3,0,-0.8
"3789",1,3,0,-0.8
"3790",-1,6,0,-0.8
"3791",1,6,0,-0.8
"3792",3,6,0,-0.8
"3793",-1,1,0.2,-0.8
"3794",-1,3,0.2,-0.8
"3795",1,3,0.2,-0.8
"3796",-1,6,0.2,-0.8
"3797",1,6,0.2,-0.8
"3798",3,6,0.2,-0.8
"3799",-1,1,0.4,-0.8
"3800",-1,3,0.4,-0.8
"3801",1,3,0.4,-0.8
"3802",-1,6,0.4,-0.8
"3803",1,6,0.4,-0.8
"3804",3,6,0.4,-0.8
"3805",-1,1,0.6,-0.8
"3806",-1,3,0.6,-0.8
"3807",1,3,0.6,-0.8
"3808",-1,6,0.6,-0.8
"3809",1,6,0.6,-0.8
"3810",3,6,0.6,-0.8
"3811",-1,1,0.8,-0.8
"3812",-1,3,0.8,-0.8
"3813",1,3,0.8,-0.8
"3814",-1,6,0.8,-0.8
"3815",1,6,0.8,-0.8
"3816",3,6,0.8,-0.8
"3817",-1,1,1,-0.8
"3818",-1,3,1,-0.8
"3819",1,3,1,-0.8
"3820",-1,6,1,-0.8
"3821",1,6,1,-0.8
"3822",3,6,1,-0.8
"3823",-1,1,1.2,-0.8
"3824",-1,3,1.2,-0.8
"3825",1,3,1.2,-0.8
"3826",-1,6,1.2,-0.8
"3827",1,6,1.2,-0.8
"3828",3,6,1.2,-0.8
"3829",-1,1,1.4,-0.8
"3830",-1,3,1.4,-0.8
"3831",1,3,1.4,-0.8
"3832",-1,6,1.4,-0.8
"3833",1,6,1.4,-0.8
"3834",3,6,1.4,-0.8
"3835",-1,1,1.6,-0.8
"3836",-1,3,1.6,-0.8
"3837",1,3,1.6,-0.8
"3838",-1,6,1.6,-0.8
"3839",1,6,1.6,-0.8
"3840",3,6,1.6,-0.8
"3841",-1,1,1.8,-0.8
"3842",-1,3,1.8,-0.8
"3843",1,3,1.8,-0.8
"3844",-1,6,1.8,-0.8
"3845",1,6,1.8,-0.8
"3846",3,6,1.8,-0.8
"3847",-1,1,2,-0.8
"3848",-1,3,2,-0.8
"3849",1,3,2,-0.8
"3850",-1,6,2,-0.8
"3851",1,6,2,-0.8
"3852",3,6,2,-0.8
"3853",-1,1,2.2,-0.8
"3854",-1,3,2.2,-0.8
"3855",1,3,2.2,-0.8
"3856",-1,6,2.2,-0.8
"3857",1,6,2.2,-0.8
"3858",3,6,2.2,-0.8
"3859",-1,1,2.4,-0.8
"3860",-1,3,2.4,-0.8
"3861",1,3,2.4,-0.8
"3862",-1,6,2.4,-0.8
"3863",1,6,2.4,-0.8
"3864",3,6,2.4,-0.8
"3865",-1,1,2.6,-0.8
"3866",-1,3,2.6,-0.8
"3867",1,3,2.6,-0.8
"3868",-1,6,2.6,-0.8
"3869",1,6,2.6,-0.8
"3870",3,6,2.6,-0.8
"3871",-1,1,2.8,-0.8
"3872",-1,3,2.8,-0.8
"3873",1,3,2.8,-0.8
"3874",-1,6,2.8,-0.8
"3875",1,6,2.8,-0.8
"3876",3,6,2.8,-0.8
"3877",-1,1,3,-0.8
"3878",-1,3,3,-0.8
"3879",1,3,3,-0.8
"3880",-1,6,3,-0.8
"3881",1,6,3,-0.8
"3882",3,6,3,-0.8
"3883",-1,1,3.2,-0.8
"3884",-1,3,3.2,-0.8
"3885",1,3,3.2,-0.8
"3886",-1,6,3.2,-0.8
"3887",1,6,3.2,-0.8
"3888",3,6,3.2,-0.8
"3889",-1,1,3.4,-0.8
"3890",-1,3,3.4,-0.8
"3891",1,3,3.4,-0.8
"3892",-1,6,3.4,-0.8
"3893",1,6,3.4,-0.8
"3894",3,6,3.4,-0.8
"3895",-1,1,3.6,-0.8
"3896",-1,3,3.6,-0.8
"3897",1,3,3.6,-0.8
"3898",-1,6,3.6,-0.8
"3899",1,6,3.6,-0.8
"3900",3,6,3.6,-0.8
"3901",-1,1,3.8,-0.8
"3902",-1,3,3.8,-0.8
"3903",1,3,3.8,-0.8
"3904",-1,6,3.8,-0.8
"3905",1,6,3.8,-0.8
"3906",3,6,3.8,-0.8
"3907",-1,1,4,-0.8
"3908",-1,3,4,-0.8
"3909",1,3,4,-0.8
"3910",-1,6,4,-0.8
"3911",1,6,4,-0.8
"3912",3,6,4,-0.8
"3913",-1,1,4.2,-0.8
"3914",-1,3,4.2,-0.8
"3915",1,3,4.2,-0.8
"3916",-1,6,4.2,-0.8
"3917",1,6,4.2,-0.8
"3918",3,6,4.2,-0.8
"3919",-1,1,4.4,-0.8
"3920",-1,3,4.4,-0.8
"3921",1,3,4.4,-0.8
"3922",-1,6,4.4,-0.8
"3923",1,6,4.4,-0.8
"3924",3,6,4.4,-0.8
"3925",-1,1,4.6,-0.8
"3926",-1,3,4.6,-0.8
"3927",1,3,4.6,-0.8
"3928",-1,6,4.6,-0.8
"3929",1,6,4.6,-0.8
"3930",3,6,4.6,-0.8
"3931",-1,1,4.8,-0.8
"3932",-1,3,4.8,-0.8
"3933",1,3,4.8,-0.8
"3934",-1,6,4.8,-0.8
"3935",1,6,4.8,-0.8
"3936",3,6,4.8,-0.8
"3937",-1,1,5,-0.8
"3938",-1,3,5,-0.8
"3939",1,3,5,-0.8
"3940",-1,6,5,-0.8
"3941",1,6,5,-0.8
"3942",3,6,5,-0.8
"3943",-1,1,5.2,-0.8
"3944",-1,3,5.2,-0.8
"3945",1,3,5.2,-0.8
"3946",-1,6,5.2,-0.8
"3947",1,6,5.2,-0.8
"3948",3,6,5.2,-0.8
"3949",-1,1,5.4,-0.8
"3950",-1,3,5.4,-0.8
"3951",1,3,5.4,-0.8
"3952",-1,6,5.4,-0.8
"3953",1,6,5.4,-0.8
"3954",3,6,5.4,-0.8
"3955",-1,1,5.6,-0.8
"3956",-1,3,5.6,-0.8
"3957",1,3,5.6,-0.8
"3958",-1,6,5.6,-0.8
"3959",1,6,5.6,-0.8
"3960",3,6,5.6,-0.8
"3961",-1,1,5.8,-0.8
"3962",-1,3,5.8,-0.8
"3963",1,3,5.8,-0.8
"3964",-1,6,5.8,-0.8
"3965",1,6,5.8,-0.8
"3966",3,6,5.8,-0.8
"3967",-1,1,6,-0.8
"3968",-1,3,6,-0.8
"3969",1,3,6,-0.8
"3970",-1,6,6,-0.8
"3971",1,6,6,-0.8
"3972",3,6,6,-0.8
"3973",-1,1,6.2,-0.8
"3974",-1,3,6.2,-0.8
"3975",1,3,6.2,-0.8
"3976",-1,6,6.2,-0.8
"3977",1,6,6.2,-0.8
"3978",3,6,6.2,-0.8
"3979",-1,1,6.4,-0.8
"3980",-1,3,6.4,-0.8
"3981",1,3,6.4,-0.8
"3982",-1,6,6.4,-0.8
"3983",1,6,6.4,-0.8
"3984",3,6,6.4,-0.8
"3985",-1,1,6.6,-0.8
"3986",-1,3,6.6,-0.8
"3987",1,3,6.6,-0.8
"3988",-1,6,6.6,-0.8
"3989",1,6,6.6,-0.8
"3990",3,6,6.6,-0.8
"3991",-1,1,6.8,-0.8
"3992",-1,3,6.8,-0.8
"3993",1,3,6.8,-0.8
"3994",-1,6,6.8,-0.8
"3995",1,6,6.8,-0.8
"3996",3,6,6.8,-0.8
"3997",-1,1,7,-0.8
"3998",-1,3,7,-0.8
"3999",1,3,7,-0.8
"4000",-1,6,7,-0.8
"4001",1,6,7,-0.8
"4002",3,6,7,-0.8
"4003",-1,1,7.2,-0.8
"4004",-1,3,7.2,-0.8
"4005",1,3,7.2,-0.8
"4006",-1,6,7.2,-0.8
"4007",1,6,7.2,-0.8
"4008",3,6,7.2,-0.8
"4009",-1,1,7.4,-0.8
"4010",-1,3,7.4,-0.8
"4011",1,3,7.4,-0.8
"4012",-1,6,7.4,-0.8
"4013",1,6,7.4,-0.8
"4014",3,6,7.4,-0.8
"4015",-1,1,7.6,-0.8
"4016",-1,3,7.6,-0.8
"4017",1,3,7.6,-0.8
"4018",-1,6,7.6,-0.8
"4019",1,6,7.6,-0.8
"4020",3,6,7.6,-0.8
"4021",-1,1,7.8,-0.8
"4022",-1,3,7.8,-0.8
"4023",1,3,7.8,-0.8
"4024",-1,6,7.8,-0.8
"4025",1,6,7.8,-0.8
"4026",3,6,7.8,-0.8
"4027",-1,1,8,-0.8
"4028",-1,3,8,-0.8
"4029",1,3,8,-0.8
"4030",-1,6,8,-0.8
"4031",1,6,8,-0.8
"4032",3,6,8,-0.8
"4033",-1,1,-3,-0.6
"4034",-1,3,-3,-0.6
"4035",1,3,-3,-0.6
"4036",-1,6,-3,-0.6
"4037",1,6,-3,-0.6
"4038",3,6,-3,-0.6
"4039",-1,1,-2.8,-0.6
"4040",-1,3,-2.8,-0.6
"4041",1,3,-2.8,-0.6
"4042",-1,6,-2.8,-0.6
"4043",1,6,-2.8,-0.6
"4044",3,6,-2.8,-0.6
"4045",-1,1,-2.6,-0.6
"4046",-1,3,-2.6,-0.6
"4047",1,3,-2.6,-0.6
"4048",-1,6,-2.6,-0.6
"4049",1,6,-2.6,-0.6
"4050",3,6,-2.6,-0.6
"4051",-1,1,-2.4,-0.6
"4052",-1,3,-2.4,-0.6
"4053",1,3,-2.4,-0.6
"4054",-1,6,-2.4,-0.6
"4055",1,6,-2.4,-0.6
"4056",3,6,-2.4,-0.6
"4057",-1,1,-2.2,-0.6
"4058",-1,3,-2.2,-0.6
"4059",1,3,-2.2,-0.6
"4060",-1,6,-2.2,-0.6
"4061",1,6,-2.2,-0.6
"4062",3,6,-2.2,-0.6
"4063",-1,1,-2,-0.6
"4064",-1,3,-2,-0.6
"4065",1,3,-2,-0.6
"4066",-1,6,-2,-0.6
"4067",1,6,-2,-0.6
"4068",3,6,-2,-0.6
"4069",-1,1,-1.8,-0.6
"4070",-1,3,-1.8,-0.6
"4071",1,3,-1.8,-0.6
"4072",-1,6,-1.8,-0.6
"4073",1,6,-1.8,-0.6
"4074",3,6,-1.8,-0.6
"4075",-1,1,-1.6,-0.6
"4076",-1,3,-1.6,-0.6
"4077",1,3,-1.6,-0.6
"4078",-1,6,-1.6,-0.6
"4079",1,6,-1.6,-0.6
"4080",3,6,-1.6,-0.6
"4081",-1,1,-1.4,-0.6
"4082",-1,3,-1.4,-0.6
"4083",1,3,-1.4,-0.6
"4084",-1,6,-1.4,-0.6
"4085",1,6,-1.4,-0.6
"4086",3,6,-1.4,-0.6
"4087",-1,1,-1.2,-0.6
"4088",-1,3,-1.2,-0.6
"4089",1,3,-1.2,-0.6
"4090",-1,6,-1.2,-0.6
"4091",1,6,-1.2,-0.6
"4092",3,6,-1.2,-0.6
"4093",-1,1,-1,-0.6
"4094",-1,3,-1,-0.6
"4095",1,3,-1,-0.6
"4096",-1,6,-1,-0.6
"4097",1,6,-1,-0.6
"4098",3,6,-1,-0.6
"4099",-1,1,-0.8,-0.6
"4100",-1,3,-0.8,-0.6
"4101",1,3,-0.8,-0.6
"4102",-1,6,-0.8,-0.6
"4103",1,6,-0.8,-0.6
"4104",3,6,-0.8,-0.6
"4105",-1,1,-0.6,-0.6
"4106",-1,3,-0.6,-0.6
"4107",1,3,-0.6,-0.6
"4108",-1,6,-0.6,-0.6
"4109",1,6,-0.6,-0.6
"4110",3,6,-0.6,-0.6
"4111",-1,1,-0.4,-0.6
"4112",-1,3,-0.4,-0.6
"4113",1,3,-0.4,-0.6
"4114",-1,6,-0.4,-0.6
"4115",1,6,-0.4,-0.6
"4116",3,6,-0.4,-0.6
"4117",-1,1,-0.2,-0.6
"4118",-1,3,-0.2,-0.6
"4119",1,3,-0.2,-0.6
"4120",-1,6,-0.2,-0.6
"4121",1,6,-0.2,-0.6
"4122",3,6,-0.2,-0.6
"4123",-1,1,0,-0.6
"4124",-1,3,0,-0.6
"4125",1,3,0,-0.6
"4126",-1,6,0,-0.6
"4127",1,6,0,-0.6
"4128",3,6,0,-0.6
"4129",-1,1,0.2,-0.6
"4130",-1,3,0.2,-0.6
"4131",1,3,0.2,-0.6
"4132",-1,6,0.2,-0.6
"4133",1,6,0.2,-0.6
"4134",3,6,0.2,-0.6
"4135",-1,1,0.4,-0.6
"4136",-1,3,0.4,-0.6
"4137",1,3,0.4,-0.6
"4138",-1,6,0.4,-0.6
"4139",1,6,0.4,-0.6
"4140",3,6,0.4,-0.6
"4141",-1,1,0.6,-0.6
"4142",-1,3,0.6,-0.6
"4143",1,3,0.6,-0.6
"4144",-1,6,0.6,-0.6
"4145",1,6,0.6,-0.6
"4146",3,6,0.6,-0.6
"4147",-1,1,0.8,-0.6
"4148",-1,3,0.8,-0.6
"4149",1,3,0.8,-0.6
"4150",-1,6,0.8,-0.6
"4151",1,6,0.8,-0.6
"4152",3,6,0.8,-0.6
"4153",-1,1,1,-0.6
"4154",-1,3,1,-0.6
"4155",1,3,1,-0.6
"4156",-1,6,1,-0.6
"4157",1,6,1,-0.6
"4158",3,6,1,-0.6
"4159",-1,1,1.2,-0.6
"4160",-1,3,1.2,-0.6
"4161",1,3,1.2,-0.6
"4162",-1,6,1.2,-0.6
"4163",1,6,1.2,-0.6
"4164",3,6,1.2,-0.6
"4165",-1,1,1.4,-0.6
"4166",-1,3,1.4,-0.6
"4167",1,3,1.4,-0.6
"4168",-1,6,1.4,-0.6
"4169",1,6,1.4,-0.6
"4170",3,6,1.4,-0.6
"4171",-1,1,1.6,-0.6
"4172",-1,3,1.6,-0.6
"4173",1,3,1.6,-0.6
"4174",-1,6,1.6,-0.6
"4175",1,6,1.6,-0.6
"4176",3,6,1.6,-0.6
"4177",-1,1,1.8,-0.6
"4178",-1,3,1.8,-0.6
"4179",1,3,1.8,-0.6
"4180",-1,6,1.8,-0.6
"4181",1,6,1.8,-0.6
"4182",3,6,1.8,-0.6
"4183",-1,1,2,-0.6
"4184",-1,3,2,-0.6
"4185",1,3,2,-0.6
"4186",-1,6,2,-0.6
"4187",1,6,2,-0.6
"4188",3,6,2,-0.6
"4189",-1,1,2.2,-0.6
"4190",-1,3,2.2,-0.6
"4191",1,3,2.2,-0.6
"4192",-1,6,2.2,-0.6
"4193",1,6,2.2,-0.6
"4194",3,6,2.2,-0.6
"4195",-1,1,2.4,-0.6
"4196",-1,3,2.4,-0.6
"4197",1,3,2.4,-0.6
"4198",-1,6,2.4,-0.6
"4199",1,6,2.4,-0.6
"4200",3,6,2.4,-0.6
"4201",-1,1,2.6,-0.6
"4202",-1,3,2.6,-0.6
"4203",1,3,2.6,-0.6
"4204",-1,6,2.6,-0.6
"4205",1,6,2.6,-0.6
"4206",3,6,2.6,-0.6
"4207",-1,1,2.8,-0.6
"4208",-1,3,2.8,-0.6
"4209",1,3,2.8,-0.6
"4210",-1,6,2.8,-0.6
"4211",1,6,2.8,-0.6
"4212",3,6,2.8,-0.6
"4213",-1,1,3,-0.6
"4214",-1,3,3,-0.6
"4215",1,3,3,-0.6
"4216",-1,6,3,-0.6
"4217",1,6,3,-0.6
"4218",3,6,3,-0.6
"4219",-1,1,3.2,-0.6
"4220",-1,3,3.2,-0.6
"4221",1,3,3.2,-0.6
"4222",-1,6,3.2,-0.6
"4223",1,6,3.2,-0.6
"4224",3,6,3.2,-0.6
"4225",-1,1,3.4,-0.6
"4226",-1,3,3.4,-0.6
"4227",1,3,3.4,-0.6
"4228",-1,6,3.4,-0.6
"4229",1,6,3.4,-0.6
"4230",3,6,3.4,-0.6
"4231",-1,1,3.6,-0.6
"4232",-1,3,3.6,-0.6
"4233",1,3,3.6,-0.6
"4234",-1,6,3.6,-0.6
"4235",1,6,3.6,-0.6
"4236",3,6,3.6,-0.6
"4237",-1,1,3.8,-0.6
"4238",-1,3,3.8,-0.6
"4239",1,3,3.8,-0.6
"4240",-1,6,3.8,-0.6
"4241",1,6,3.8,-0.6
"4242",3,6,3.8,-0.6
"4243",-1,1,4,-0.6
"4244",-1,3,4,-0.6
"4245",1,3,4,-0.6
"4246",-1,6,4,-0.6
"4247",1,6,4,-0.6
"4248",3,6,4,-0.6
"4249",-1,1,4.2,-0.6
"4250",-1,3,4.2,-0.6
"4251",1,3,4.2,-0.6
"4252",-1,6,4.2,-0.6
"4253",1,6,4.2,-0.6
"4254",3,6,4.2,-0.6
"4255",-1,1,4.4,-0.6
"4256",-1,3,4.4,-0.6
"4257",1,3,4.4,-0.6
"4258",-1,6,4.4,-0.6
"4259",1,6,4.4,-0.6
"4260",3,6,4.4,-0.6
"4261",-1,1,4.6,-0.6
"4262",-1,3,4.6,-0.6
"4263",1,3,4.6,-0.6
"4264",-1,6,4.6,-0.6
"4265",1,6,4.6,-0.6
"4266",3,6,4.6,-0.6
"4267",-1,1,4.8,-0.6
"4268",-1,3,4.8,-0.6
"4269",1,3,4.8,-0.6
"4270",-1,6,4.8,-0.6
"4271",1,6,4.8,-0.6
"4272",3,6,4.8,-0.6
"4273",-1,1,5,-0.6
"4274",-1,3,5,-0.6
"4275",1,3,5,-0.6
"4276",-1,6,5,-0.6
"4277",1,6,5,-0.6
"4278",3,6,5,-0.6
"4279",-1,1,5.2,-0.6
"4280",-1,3,5.2,-0.6
"4281",1,3,5.2,-0.6
"4282",-1,6,5.2,-0.6
"4283",1,6,5.2,-0.6
"4284",3,6,5.2,-0.6
"4285",-1,1,5.4,-0.6
"4286",-1,3,5.4,-0.6
"4287",1,3,5.4,-0.6
"4288",-1,6,5.4,-0.6
"4289",1,6,5.4,-0.6
"4290",3,6,5.4,-0.6
"4291",-1,1,5.6,-0.6
"4292",-1,3,5.6,-0.6
"4293",1,3,5.6,-0.6
"4294",-1,6,5.6,-0.6
"4295",1,6,5.6,-0.6
"4296",3,6,5.6,-0.6
"4297",-1,1,5.8,-0.6
"4298",-1,3,5.8,-0.6
"4299",1,3,5.8,-0.6
"4300",-1,6,5.8,-0.6
"4301",1,6,5.8,-0.6
"4302",3,6,5.8,-0.6
"4303",-1,1,6,-0.6
"4304",-1,3,6,-0.6
"4305",1,3,6,-0.6
"4306",-1,6,6,-0.6
"4307",1,6,6,-0.6
"4308",3,6,6,-0.6
"4309",-1,1,6.2,-0.6
"4310",-1,3,6.2,-0.6
"4311",1,3,6.2,-0.6
"4312",-1,6,6.2,-0.6
"4313",1,6,6.2,-0.6
"4314",3,6,6.2,-0.6
"4315",-1,1,6.4,-0.6
"4316",-1,3,6.4,-0.6
"4317",1,3,6.4,-0.6
"4318",-1,6,6.4,-0.6
"4319",1,6,6.4,-0.6
"4320",3,6,6.4,-0.6
"4321",-1,1,6.6,-0.6
"4322",-1,3,6.6,-0.6
"4323",1,3,6.6,-0.6
"4324",-1,6,6.6,-0.6
"4325",1,6,6.6,-0.6
"4326",3,6,6.6,-0.6
"4327",-1,1,6.8,-0.6
"4328",-1,3,6.8,-0.6
"4329",1,3,6.8,-0.6
"4330",-1,6,6.8,-0.6
"4331",1,6,6.8,-0.6
"4332",3,6,6.8,-0.6
"4333",-1,1,7,-0.6
"4334",-1,3,7,-0.6
"4335",1,3,7,-0.6
"4336",-1,6,7,-0.6
"4337",1,6,7,-0.6
"4338",3,6,7,-0.6
"4339",-1,1,7.2,-0.6
"4340",-1,3,7.2,-0.6
"4341",1,3,7.2,-0.6
"4342",-1,6,7.2,-0.6
"4343",1,6,7.2,-0.6
"4344",3,6,7.2,-0.6
"4345",-1,1,7.4,-0.6
"4346",-1,3,7.4,-0.6
"4347",1,3,7.4,-0.6
"4348",-1,6,7.4,-0.6
"4349",1,6,7.4,-0.6
"4350",3,6,7.4,-0.6
"4351",-1,1,7.6,-0.6
"4352",-1,3,7.6,-0.6
"4353",1,3,7.6,-0.6
"4354",-1,6,7.6,-0.6
"4355",1,6,7.6,-0.6
"4356",3,6,7.6,-0.6
"4357",-1,1,7.8,-0.6
"4358",-1,3,7.8,-0.6
"4359",1,3,7.8,-0.6
"4360",-1,6,7.8,-0.6
"4361",1,6,7.8,-0.6
"4362",3,6,7.8,-0.6
"4363",-1,1,8,-0.6
"4364",-1,3,8,-0.6
"4365",1,3,8,-0.6
"4366",-1,6,8,-0.6
"4367",1,6,8,-0.6
"4368",3,6,8,-0.6
"4369",-1,1,-3,-0.4
"4370",-1,3,-3,-0.4
"4371",1,3,-3,-0.4
"4372",-1,6,-3,-0.4
"4373",1,6,-3,-0.4
"4374",3,6,-3,-0.4
"4375",-1,1,-2.8,-0.4
"4376",-1,3,-2.8,-0.4
"4377",1,3,-2.8,-0.4
"4378",-1,6,-2.8,-0.4
"4379",1,6,-2.8,-0.4
"4380",3,6,-2.8,-0.4
"4381",-1,1,-2.6,-0.4
"4382",-1,3,-2.6,-0.4
"4383",1,3,-2.6,-0.4
"4384",-1,6,-2.6,-0.4
"4385",1,6,-2.6,-0.4
"4386",3,6,-2.6,-0.4
"4387",-1,1,-2.4,-0.4
"4388",-1,3,-2.4,-0.4
"4389",1,3,-2.4,-0.4
"4390",-1,6,-2.4,-0.4
"4391",1,6,-2.4,-0.4
"4392",3,6,-2.4,-0.4
"4393",-1,1,-2.2,-0.4
"4394",-1,3,-2.2,-0.4
"4395",1,3,-2.2,-0.4
"4396",-1,6,-2.2,-0.4
"4397",1,6,-2.2,-0.4
"4398",3,6,-2.2,-0.4
"4399",-1,1,-2,-0.4
"4400",-1,3,-2,-0.4
"4401",1,3,-2,-0.4
"4402",-1,6,-2,-0.4
"4403",1,6,-2,-0.4
"4404",3,6,-2,-0.4
"4405",-1,1,-1.8,-0.4
"4406",-1,3,-1.8,-0.4
"4407",1,3,-1.8,-0.4
"4408",-1,6,-1.8,-0.4
"4409",1,6,-1.8,-0.4
"4410",3,6,-1.8,-0.4
"4411",-1,1,-1.6,-0.4
"4412",-1,3,-1.6,-0.4
"4413",1,3,-1.6,-0.4
