"","m1","m2","sd1","sd2"
"2676",9,19,18,27
"2677",14,19,18,27
"2678",-1,24,18,27
"2679",4,24,18,27
"2680",9,24,18,27
"2681",14,24,18,27
"2682",19,24,18,27
"2683",-1,29,18,27
"2684",4,29,18,27
"2685",9,29,18,27
"2686",14,29,18,27
"2687",19,29,18,27
"2688",24,29,18,27
"2689",-1,4,21,27
"2690",-1,9,21,27
"2691",4,9,21,27
"2692",-1,14,21,27
"2693",4,14,21,27
"2694",9,14,21,27
"2695",-1,19,21,27
"2696",4,19,21,27
"2697",9,19,21,27
"2698",14,19,21,27
"2699",-1,24,21,27
"2700",4,24,21,27
"2701",9,24,21,27
"2702",14,24,21,27
"2703",19,24,21,27
"2704",-1,29,21,27
"2705",4,29,21,27
"2706",9,29,21,27
"2707",14,29,21,27
"2708",19,29,21,27
"2709",24,29,21,27
"2710",-1,4,24,27
"2711",-1,9,24,27
"2712",4,9,24,27
"2713",-1,14,24,27
"2714",4,14,24,27
"2715",9,14,24,27
"2716",-1,19,24,27
"2717",4,19,24,27
"2718",9,19,24,27
"2719",14,19,24,27
"2720",-1,24,24,27
"2721",4,24,24,27
"2722",9,24,24,27
"2723",14,24,24,27
"2724",19,24,24,27
"2725",-1,29,24,27
"2726",4,29,24,27
"2727",9,29,24,27
"2728",14,29,24,27
"2729",19,29,24,27
"2730",24,29,24,27
"2731",-1,4,27,27
"2732",-1,9,27,27
"2733",4,9,27,27
"2734",-1,14,27,27
"2735",4,14,27,27
"2736",9,14,27,27
"2737",-1,19,27,27
"2738",4,19,27,27
"2739",9,19,27,27
"2740",14,19,27,27
"2741",-1,24,27,27
"2742",4,24,27,27
"2743",9,24,27,27
"2744",14,24,27,27
"2745",19,24,27,27
"2746",-1,29,27,27
"2747",4,29,27,27
"2748",9,29,27,27
"2749",14,29,27,27
"2750",19,29,27,27
"2751",24,29,27,27
"2752",-1,4,30,27
"2753",-1,9,30,27
"2754",4,9,30,27
"2755",-1,14,30,27
"2756",4,14,30,27
"2757",9,14,30,27
"2758",-1,19,30,27
"2759",4,19,30,27
"2760",9,19,30,27
"2761",14,19,30,27
"2762",-1,24,30,27
"2763",4,24,30,27
"2764",9,24,30,27
"2765",14,24,30,27
"2766",19,24,30,27
"2767",-1,29,30,27
"2768",4,29,30,27
"2769",9,29,30,27
"2770",14,29,30,27
"2771",19,29,30,27
"2772",24,29,30,27
"2773",-1,4,-3,30
"2774",-1,9,-3,30
"2775",4,9,-3,30
"2776",-1,14,-3,30
"2777",4,14,-3,30
"2778",9,14,-3,30
"2779",-1,19,-3,30
"2780",4,19,-3,30
"2781",9,19,-3,30
"2782",14,19,-3,30
"2783",-1,24,-3,30
"2784",4,24,-3,30
"2785",9,24,-3,30
"2786",14,24,-3,30
"2787",19,24,-3,30
"2788",-1,29,-3,30
"2789",4,29,-3,30
"2790",9,29,-3,30
"2791",14,29,-3,30
"2792",19,29,-3,30
"2793",24,29,-3,30
"2794",-1,4,0,30
"2795",-1,9,0,30
"2796",4,9,0,30
"2797",-1,14,0,30
"2798",4,14,0,30
"2799",9,14,0,30
"2800",-1,19,0,30
"2801",4,19,0,30
"2802",9,19,0,30
"2803",14,19,0,30
"2804",-1,24,0,30
"2805",4,24,0,30
"2806",9,24,0,30
"2807",14,24,0,30
"2808",19,24,0,30
"2809",-1,29,0,30
"2810",4,29,0,30
"2811",9,29,0,30
"2812",14,29,0,30
"2813",19,29,0,30
"2814",24,29,0,30
"2815",-1,4,3,30
"2816",-1,9,3,30
"2817",4,9,3,30
"2818",-1,14,3,30
"2819",4,14,3,30
"2820",9,14,3,30
"2821",-1,19,3,30
"2822",4,19,3,30
"2823",9,19,3,30
"2824",14,19,3,30
"2825",-1,24,3,30
"2826",4,24,3,30
"2827",9,24,3,30
"2828",14,24,3,30
"2829",19,24,3,30
"2830",-1,29,3,30
"2831",4,29,3,30
"2832",9,29,3,30
"2833",14,29,3,30
"2834",19,29,3,30
"2835",24,29,3,30
"2836",-1,4,6,30
"2837",-1,9,6,30
"2838",4,9,6,30
"2839",-1,14,6,30
"2840",4,14,6,30
"2841",9,14,6,30
"2842",-1,19,6,30
"2843",4,19,6,30
"2844",9,19,6,30
"2845",14,19,6,30
"2846",-1,24,6,30
"2847",4,24,6,30
"2848",9,24,6,30
"2849",14,24,6,30
"2850",19,24,6,30
"2851",-1,29,6,30
"2852",4,29,6,30
"2853",9,29,6,30
"2854",14,29,6,30
"2855",19,29,6,30
"2856",24,29,6,30
"2857",-1,4,9,30
"2858",-1,9,9,30
"2859",4,9,9,30
"2860",-1,14,9,30
"2861",4,14,9,30
"2862",9,14,9,30
"2863",-1,19,9,30
"2864",4,19,9,30
"2865",9,19,9,30
"2866",14,19,9,30
"2867",-1,24,9,30
"2868",4,24,9,30
"2869",9,24,9,30
"2870",14,24,9,30
"2871",19,24,9,30
"2872",-1,29,9,30
"2873",4,29,9,30
"2874",9,29,9,30
"2875",14,29,9,30
"2876",19,29,9,30
"2877",24,29,9,30
"2878",-1,4,12,30
"2879",-1,9,12,30
"2880",4,9,12,30
"2881",-1,14,12,30
"2882",4,14,12,30
"2883",9,14,12,30
"2884",-1,19,12,30
"2885",4,19,12,30
"2886",9,19,12,30
"2887",14,19,12,30
"2888",-1,24,12,30
"2889",4,24,12,30
"2890",9,24,12,30
"2891",14,24,12,30
"2892",19,24,12,30
"2893",-1,29,12,30
"2894",4,29,12,30
"2895",9,29,12,30
"2896",14,29,12,30
"2897",19,29,12,30
"2898",24,29,12,30
"2899",-1,4,15,30
"2900",-1,9,15,30
"2901",4,9,15,30
"2902",-1,14,15,30
"2903",4,14,15,30
"2904",9,14,15,30
"2905",-1,19,15,30
"2906",4,19,15,30
"2907",9,19,15,30
"2908",14,19,15,30
"2909",-1,24,15,30
"2910",4,24,15,30
"2911",9,24,15,30
"2912",14,24,15,30
"2913",19,24,15,30
"2914",-1,29,15,30
"2915",4,29,15,30
"2916",9,29,15,30
"2917",14,29,15,30
"2918",19,29,15,30
"2919",24,29,15,30
"2920",-1,4,18,30
"2921",-1,9,18,30
"2922",4,9,18,30
"2923",-1,14,18,30
"2924",4,14,18,30
"2925",9,14,18,30
"2926",-1,19,18,30
"2927",4,19,18,30
"2928",9,19,18,30
"2929",14,19,18,30
"2930",-1,24,18,30
"2931",4,24,18,30
"2932",9,24,18,30
"2933",14,24,18,30
"2934",19,24,18,30
"2935",-1,29,18,30
"2936",4,29,18,30
"2937",9,29,18,30
"2938",14,29,18,30
"2939",19,29,18,30
"2940",24,29,18,30
"2941",-1,4,21,30
"2942",-1,9,21,30
"2943",4,9,21,30
"2944",-1,14,21,30
"2945",4,14,21,30
"2946",9,14,21,30
"2947",-1,19,21,30
"2948",4,19,21,30
"2949",9,19,21,30
"2950",14,19,21,30
"2951",-1,24,21,30
"2952",4,24,21,30
"2953",9,24,21,30
"2954",14,24,21,30
"2955",19,24,21,30
"2956",-1,29,21,30
"2957",4,29,21,30
"2958",9,29,21,30
"2959",14,29,21,30
"2960",19,29,21,30
"2961",24,29,21,30
"2962",-1,4,24,30
"2963",-1,9,24,30
"2964",4,9,24,30
"2965",-1,14,24,30
"2966",4,14,24,30
"2967",9,14,24,30
"2968",-1,19,24,30
"2969",4,19,24,30
"2970",9,19,24,30
"2971",14,19,24,30
"2972",-1,24,24,30
"2973",4,24,24,30
"2974",9,24,24,30
"2975",14,24,24,30
"2976",19,24,24,30
"2977",-1,29,24,30
"2978",4,29,24,30
"2979",9,29,24,30
"2980",14,29,24,30
"2981",19,29,24,30
"2982",24,29,24,30
"2983",-1,4,27,30
"2984",-1,9,27,30
"2985",4,9,27,30
"2986",-1,14,27,30
"2987",4,14,27,30
"2988",9,14,27,30
"2989",-1,19,27,30
"2990",4,19,27,30
"2991",9,19,27,30
"2992",14,19,27,30
"2993",-1,24,27,30
"2994",4,24,27,30
"2995",9,24,27,30
"2996",14,24,27,30
"2997",19,24,27,30
"2998",-1,29,27,30
"2999",4,29,27,30
"3000",9,29,27,30
"3001",14,29,27,30
"3002",19,29,27,30
"3003",24,29,27,30
"3004",-1,4,30,30
"3005",-1,9,30,30
"3006",4,9,30,30
"3007",-1,14,30,30
"3008",4,14,30,30
"3009",9,14,30,30
"3010",-1,19,30,30
"3011",4,19,30,30
"3012",9,19,30,30
"3013",14,19,30,30
"3014",-1,24,30,30
"3015",4,24,30,30
"3016",9,24,30,30
"3017",14,24,30,30
"3018",19,24,30,30
"3019",-1,29,30,30
"3020",4,29,30,30
"3021",9,29,30,30
"3022",14,29,30,30
"3023",19,29,30,30
"3024",24,29,30,30
